date,elevation
2021-4-8 00:00,1862.68
2021-4-9 00:00,1863.08
2021-4-10 00:00,1863.38
2021-4-11 00:00,1863.84
2021-4-12 00:00,1864.18
2021-4-13 00:00,1864.37
2021-4-14 00:00,1864.61
2021-4-15 00:00,1864.62
2021-4-16 00:00,1864.6
2021-4-17 00:00,-9999.0
2021-4-18 00:00,1864.74
2021-4-19 00:00,1864.53
2021-4-20 00:00,1864.41
2021-4-21 00:00,1864.38
2021-4-22 00:00,1864.19
2021-4-23 00:00,1864.04
2021-4-24 00:00,1864.05
2021-4-25 00:00,1864.04
2021-4-26 00:00,1863.78
2021-4-27 00:00,1863.64
2021-4-28 00:00,1863.35
2021-4-29 00:00,1863.02
2021-4-30 00:00,1862.72
2021-5-1 00:00,1862.74
2021-5-2 00:00,1862.77
2021-5-3 00:00,1862.57
2021-5-4 00:00,1862.05
2021-5-5 00:00,1861.67
2021-5-6 00:00,1861.42
2021-5-7 00:00,1861.46
2021-5-8 00:00,1861.52
2021-5-9 00:00,1861.44
2021-5-10 00:00,1861.21
2021-5-11 00:00,1860.88
2021-5-12 00:00,1860.57
2021-5-13 00:00,1860.29
2021-5-14 00:00,1860.13
2021-5-15 00:00,1860.18
2021-5-16 00:00,1860.14
2021-5-17 00:00,1860.04
2021-5-18 00:00,1859.74
2021-5-19 00:00,1859.48
2021-5-20 00:00,1859.16
2021-5-21 00:00,1858.81
2021-5-22 00:00,1858.57
2021-5-23 00:00,1858.33
2021-5-24 00:00,1857.91
2021-5-25 00:00,1857.6
2021-5-26 00:00,1857.46
2021-5-27 00:00,1857.47
2021-5-28 00:00,1857.42
2021-5-29 00:00,1857.46
2021-5-30 00:00,1857.23
2021-5-31 00:00,1856.73
2021-6-1 00:00,1856.1
2021-6-2 00:00,1855.72
2021-6-3 00:00,1855.45
2021-6-4 00:00,1854.98
2021-6-5 00:00,1854.6
2021-6-6 00:00,1854.31
2021-6-7 00:00,1854.05
2021-6-8 00:00,1853.52
2021-6-9 00:00,1853.15
2021-6-10 00:00,1852.76
2021-6-11 00:00,1852.45
2021-6-12 00:00,1852.38
2021-6-13 00:00,1852.3
2021-6-14 00:00,1851.81
2021-6-15 00:00,1851.4
2021-6-16 00:00,1850.77
2021-6-17 00:00,1849.85
2021-6-18 00:00,1849.04
2021-6-19 00:00,1848.57
2021-6-20 00:00,1848.18
2021-6-21 00:00,1847.72
2021-6-22 00:00,1847.37
2021-6-23 00:00,1847.08
2021-6-24 00:00,1846.85
2021-6-25 00:00,1846.44
2021-6-26 00:00,1846.06
2021-6-27 00:00,1845.65
2021-6-28 00:00,1844.82
2021-6-29 00:00,1844.11
2021-6-30 00:00,1843.54
2021-7-1 00:00,1842.99
2021-7-2 00:00,1842.25
2021-7-3 00:00,1841.83
2021-7-4 00:00,1841.62
2021-7-5 00:00,1841.3
2021-7-6 00:00,1840.66
2021-7-7 00:00,1840.25
2021-7-8 00:00,1839.58
2021-7-9 00:00,1838.68
2021-7-10 00:00,1838.23
2021-7-11 00:00,1837.56
2021-7-12 00:00,1836.64
2021-7-13 00:00,1836.43
2021-7-14 00:00,1835.95
2021-7-15 00:00,1835.32
2021-7-16 00:00,1834.97
2021-7-17 00:00,1834.65
2021-7-18 00:00,1834.23
2021-7-19 00:00,1833.55
2021-7-20 00:00,1832.86
2021-7-21 00:00,1832.04
2021-7-22 00:00,1831.34
2021-7-23 00:00,1830.83
2021-7-24 00:00,1830.43
2021-7-25 00:00,1830.12
2021-7-26 00:00,1829.78
2021-7-27 00:00,1829.1
2021-7-28 00:00,1828.3
2021-7-29 00:00,1827.51
2021-7-30 00:00,1826.98
2021-7-31 00:00,1826.75
2021-8-1 00:00,1826.46
2021-8-2 00:00,1825.98
2021-8-3 00:00,1825.29
2021-8-4 00:00,1824.55
2021-8-5 00:00,1823.87
2021-8-6 00:00,1823.33
2021-8-7 00:00,1823.22
2021-8-8 00:00,1823.11
2021-8-9 00:00,1822.8
2021-8-10 00:00,1822.15
2021-8-11 00:00,1821.35
2021-8-12 00:00,1820.61
2021-8-13 00:00,1819.97
2021-8-14 00:00,1819.59
2021-8-15 00:00,1819.23
2021-8-16 00:00,1818.64
2021-8-17 00:00,1818.17
2021-8-18 00:00,1817.83
2021-8-19 00:00,1817.43
2021-8-20 00:00,1817.18
2021-8-21 00:00,1817.02
2021-8-22 00:00,1816.84
2021-8-23 00:00,1816.52
2021-8-24 00:00,1816.28
2021-8-25 00:00,1816.04
2021-8-26 00:00,1815.57
2021-8-27 00:00,1814.62
2021-8-28 00:00,1814.08
2021-8-29 00:00,1813.49
2021-8-30 00:00,1812.76
2021-8-31 00:00,1812.43
2021-9-1 00:00,1812.32
2021-9-2 00:00,1812.04
2021-9-3 00:00,1811.79
2021-9-4 00:00,1811.52
2021-9-5 00:00,1811.11
2021-9-6 00:00,1810.67
2021-9-7 00:00,1810.15
2021-9-8 00:00,1809.69
2021-9-9 00:00,1809.22
2021-9-10 00:00,1808.97
2021-9-11 00:00,1808.77
2021-9-12 00:00,1808.58
2021-9-13 00:00,1808.21
2021-9-14 00:00,1807.77
2021-9-15 00:00,1807.34
2021-9-16 00:00,1807.07
2021-9-17 00:00,1806.72
2021-9-18 00:00,1806.65
2021-9-19 00:00,1806.59
2021-9-20 00:00,1806.17
2021-9-21 00:00,1805.58
2021-9-22 00:00,1805.12
2021-9-23 00:00,1804.69
2021-9-24 00:00,1804.63
2021-9-25 00:00,1804.28
2021-9-26 00:00,1803.53
2021-9-27 00:00,1803.23
2021-9-28 00:00,1803.02
2021-9-29 00:00,1802.64
2021-9-30 00:00,1802.23
2021-10-1 00:00,1801.74
2021-10-2 00:00,1801.44
2021-10-3 00:00,1801.03
2021-10-4 00:00,1800.5
2021-10-5 00:00,1799.96
2021-10-6 00:00,1799.45
2021-10-7 00:00,1798.9
2021-10-8 00:00,1798.44
2021-10-9 00:00,1798.33
2021-10-10 00:00,1797.9
2021-10-11 00:00,1797.29
2021-10-12 00:00,1796.71
2021-10-13 00:00,1795.96
2021-10-14 00:00,1795.34
2021-10-15 00:00,1794.7
2021-10-16 00:00,1794.26
2021-10-17 00:00,1794.01
2021-10-18 00:00,1793.59
2021-10-19 00:00,1792.68
2021-10-20 00:00,1792.55
2021-10-21 00:00,1792.65
2021-10-22 00:00,1793.13
2021-10-23 00:00,1793.47
2021-10-24 00:00,1800.55
2021-10-25 00:00,1807.86
2021-10-26 00:00,1809.8
2021-10-27 00:00,1810.43
2021-10-28 00:00,1811.24
2021-10-29 00:00,1811.73
2021-10-30 00:00,1812.26
2021-10-31 00:00,1812.76
2021-11-1 00:00,1812.84
2021-11-2 00:00,1813.26
2021-11-3 00:00,1813.32
2021-11-4 00:00,1813.59
2021-11-5 00:00,1813.74
2021-11-6 00:00,1814.17
2021-11-7 00:00,1814.56
2021-11-8 00:00,1814.79
2021-11-9 00:00,1816.37
2021-11-10 00:00,1817.53
2021-11-11 00:00,1818.13
2021-11-12 00:00,1818.52
2021-11-13 00:00,1818.77
2021-11-14 00:00,1819.08
2021-11-15 00:00,1819.27
2021-11-16 00:00,1819.3
2021-11-17 00:00,1819.22
2021-11-18 00:00,1819.08
2021-11-19 00:00,1819.08
2021-11-20 00:00,1819.17
2021-11-21 00:00,1819.31
2021-11-22 00:00,1819.11
2021-11-23 00:00,1818.99
2021-11-24 00:00,1819.08
2021-11-25 00:00,1819.04
2021-11-26 00:00,1819.09
2021-11-27 00:00,1819.14
2021-11-28 00:00,1819.08
2021-11-29 00:00,1818.93
2021-11-30 00:00,1818.47
2021-12-1 00:00,1818.32
2021-12-2 00:00,1818.13
2021-12-3 00:00,1817.89
2021-12-4 00:00,1817.78
2021-12-5 00:00,1817.68
2021-12-6 00:00,1817.34
2021-12-7 00:00,1817.22
2021-12-8 00:00,1817.03
2021-12-9 00:00,1817.11
2021-12-10 00:00,1817.14
2021-12-11 00:00,1817.27
2021-12-12 00:00,1817.76
2021-12-13 00:00,1820.57
2021-12-14 00:00,1823.29
2021-12-15 00:00,1824.47
2021-12-16 00:00,1825.54
2021-12-17 00:00,1826.3
2021-12-18 00:00,1826.88
2021-12-19 00:00,1827.4
2021-12-20 00:00,1827.88
2021-12-21 00:00,1828.29
2021-12-22 00:00,1828.88
2021-12-23 00:00,1833.17
2021-12-24 00:00,1837.51
2021-12-25 00:00,1840.84
2021-12-26 00:00,1843.15
2021-12-27 00:00,1844.83
2021-12-28 00:00,1846.04
2021-12-29 00:00,1847.14
2021-12-30 00:00,1847.99
2021-12-31 00:00,1848.74
2022-1-1 00:00,1849.43
2022-1-2 00:00,1850.03
2022-1-3 00:00,1850.72
2022-1-4 00:00,1852.2
2022-1-5 00:00,1853.68
2022-1-6 00:00,1854.96
2022-1-7 00:00,1856.5
2022-1-8 00:00,1858.25
2022-1-9 00:00,1859.64
2022-1-10 00:00,1860.79
2022-1-11 00:00,1861.79
2022-1-12 00:00,1862.75
2022-1-13 00:00,1863.74
2022-1-14 00:00,1864.69
2022-1-15 00:00,1865.63
2022-1-16 00:00,1866.53
2022-1-17 00:00,1867.37
2022-1-18 00:00,1868.18
2022-1-19 00:00,1868.93
2022-1-20 00:00,1869.65
2022-1-21 00:00,1870.35
2022-1-22 00:00,1871.01
2022-1-23 00:00,1871.67
2022-1-24 00:00,1872.32
2022-1-25 00:00,1872.94
2022-1-26 00:00,1873.54
2022-1-27 00:00,1874.11
2022-1-28 00:00,1874.49
2022-1-29 00:00,1874.99
2022-1-30 00:00,1875.34
2022-1-31 00:00,1875.6
2022-2-1 00:00,1875.9
2022-2-2 00:00,1876.12
2022-2-3 00:00,1876.42
2022-2-4 00:00,1876.67
2022-2-5 00:00,1877.06
2022-2-6 00:00,1877.4
2022-2-7 00:00,1877.68
2022-2-8 00:00,1877.98
2022-2-9 00:00,1878.31
2022-2-10 00:00,1878.72
2022-2-11 00:00,1879.26
2022-2-12 00:00,1879.81
2022-2-13 00:00,1880.37
2022-2-14 00:00,1880.83
2022-2-15 00:00,1881.34
2022-2-16 00:00,1881.88
2022-2-17 00:00,1882.21
2022-2-18 00:00,1882.47
2022-2-19 00:00,1882.89
2022-2-20 00:00,1883.28
2022-2-21 00:00,1883.72
2022-2-22 00:00,1883.87
2022-2-23 00:00,1883.84
2022-2-24 00:00,1883.91
2022-2-25 00:00,1884.18
2022-2-26 00:00,1884.43
2022-2-27 00:00,1884.73
2022-2-28 00:00,1884.98
2022-3-1 00:00,1885.07
2022-3-2 00:00,1885.29
2022-3-3 00:00,1885.45
2022-3-4 00:00,1885.63
2022-3-5 00:00,1885.89
2022-3-6 00:00,1886.17
2022-3-7 00:00,1886.33
2022-3-8 00:00,1886.4
2022-3-9 00:00,1886.56
2022-3-10 00:00,1886.73
2022-3-11 00:00,1886.93
2022-3-12 00:00,1887.18
2022-3-13 00:00,1887.47
2022-3-14 00:00,1887.63
2022-3-15 00:00,1888.02
2022-3-16 00:00,1888.21
2022-3-17 00:00,1888.35
2022-3-18 00:00,1888.74
2022-3-19 00:00,1889.1
2022-3-20 00:00,1889.45
2022-3-21 00:00,1889.77
2022-3-22 00:00,1890.13
2022-3-23 00:00,1890.65
2022-3-24 00:00,1891.26
2022-3-25 00:00,1891.94
2022-3-26 00:00,1892.85
2022-3-27 00:00,1893.78
2022-3-28 00:00,1894.51
2022-3-29 00:00,1895.03
2022-3-30 00:00,1895.48
2022-3-31 00:00,1895.99
2022-4-1 00:00,1896.43
2022-4-2 00:00,1897.1
2022-4-3 00:00,1897.67
2022-4-4 00:00,1898.11
2022-4-5 00:00,1898.6
2022-4-6 00:00,1899.07
2022-4-7 00:00,1899.33
2022-4-8 00:00,1899.78
2022-4-9 00:00,1900.43
2022-4-10 00:00,1900.98
2022-4-11 00:00,1901.35
2022-4-12 00:00,1901.53
2022-4-13 00:00,1901.78
2022-4-14 00:00,1902.75
2022-4-15 00:00,1903.58
2022-4-16 00:00,1904.75
2022-4-17 00:00,1905.87
2022-4-18 00:00,1906.71
2022-4-19 00:00,1908.71
2022-4-20 00:00,1910.18
2022-4-21 00:00,1912.42
2022-4-22 00:00,1914.36
2022-4-23 00:00,1915.85
2022-4-24 00:00,1917.14
2022-4-25 00:00,1918.31
2022-4-26 00:00,1919.4
2022-4-27 00:00,1920.5
2022-4-28 00:00,1921.53
2022-4-29 00:00,1922.4
2022-4-30 00:00,1923.22
2022-5-1 00:00,1924.06
2022-5-2 00:00,1924.77
2022-5-3 00:00,1925.26
2022-5-4 00:00,1925.68
2022-5-5 00:00,1926.19
2022-5-6 00:00,1926.84
2022-5-7 00:00,1927.74
2022-5-8 00:00,1928.58
2022-5-9 00:00,1929.21
2022-5-10 00:00,1929.68
2022-5-11 00:00,1930.03
2022-5-12 00:00,1930.34
2022-5-13 00:00,1930.42
2022-5-14 00:00,1930.75
2022-5-15 00:00,1931.09
2022-5-16 00:00,1931.38
2022-5-17 00:00,1931.48
2022-5-18 00:00,1931.66
2022-5-19 00:00,1931.93
2022-5-20 00:00,1932.41
2022-5-21 00:00,1932.87
2022-5-22 00:00,1933.28
